SEXO,EDAD,PAIS,AÑO ESTIMACION,REGION,COMUNA,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
M,65 A 69,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,MAIPÚ,9.0,1.0,1.0,2.0,11
M,65 A 69,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,23.0,6.0,3.0,9.0,32
M,65 A 69,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,VITACURA,27.0,1.0,1.0,2.0,29
M,65 A 69,OTRO PAÍS,2019,VALPARAÍSO,VIÑA DEL MAR,11.0,1.0,2.0,3.0,14
M,65 A 69,OTRO PAÍS,2020,COQUIMBO,LA SERENA,3.0,1.0,1.0,2.0,5
M,65 A 69,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,73.0,4.0,5.0,9.0,82
M,65 A 69,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,PROVIDENCIA,35.0,1.0,1.0,2.0,37
M,65 A 69,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,23.0,8.0,5.0,13.0,36
M,65 A 69,OTRO PAÍS,2020,VALPARAÍSO,VIÑA DEL MAR,12.0,1.0,4.0,5.0,17
M,65 A 69,OTRO PAÍS,2021,ANTOFAGASTA,ANTOFAGASTA,2.0,1.0,1.0,2.0,4
M,65 A 69,OTRO PAÍS,2021,COQUIMBO,COQUIMBO,4.0,1.0,1.0,2.0,6
M,65 A 69,OTRO PAÍS,2021,MAULE,CURICÓ,1.0,1.0,1.0,2.0,3
M,65 A 69,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,75.0,4.0,4.0,8.0,83
M,65 A 69,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,22.0,6.0,13.0,19.0,41
M,65 A 69,OTRO PAÍS,2021,VALPARAÍSO,VIÑA DEL MAR,14.0,2.0,4.0,6.0,20
M,65 A 69,OTRO PAÍS,2022,MAULE,CURICÓ,2.0,1.0,1.0,2.0,4
M,65 A 69,OTRO PAÍS,2022,METROPOLITANA DE SANTIAGO,LAS CONDES,70.0,7.0,1.0,8.0,78
M,65 A 69,OTRO PAÍS,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,28.0,8.0,12.0,20.0,48
M,65 A 69,OTRO PAÍS,2022,VALPARAÍSO,VIÑA DEL MAR,16.0,2.0,2.0,4.0,20
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,CERRO NAVIA,15.0,3.0,1.0,4.0,19
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,65.0,5.0,1.0,6.0,71
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,LO BARNECHEA,32.0,2.0,1.0,3.0,35
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,LO PRADO,34.0,1.0,1.0,2.0,36
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,MAIPÚ,38.0,2.0,1.0,3.0,41
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,38.0,1.0,1.0,2.0,40
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,40.0,3.0,1.0,4.0,44
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,RECOLETA,94.0,4.0,2.0,6.0,100
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,16.0,1.0,1.0,2.0,18
M,65 A 69,PERÚ,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,280.0,20.0,2.0,22.0,302
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,CERRO NAVIA,22.0,3.0,1.0,4.0,26
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,77.0,4.0,1.0,5.0,82
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,LA FLORIDA,51.0,2.0,1.0,3.0,54
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,LO BARNECHEA,51.0,3.0,1.0,4.0,55
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,MAIPÚ,43.0,2.0,1.0,3.0,46
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,41.0,2.0,3.0,5.0,46
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,PROVIDENCIA,35.0,2.0,1.0,3.0,38
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,51.0,2.0,2.0,4.0,55
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,RECOLETA,118.0,8.0,2.0,10.0,128
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,22.0,2.0,1.0,3.0,25
M,65 A 69,PERÚ,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,326.0,23.0,5.0,28.0,354
M,65 A 69,PERÚ,2020,ARICA Y PARINACOTA,ARICA,85.0,7.0,2.0,9.0,94
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,CERRO NAVIA,29.0,2.0,1.0,3.0,32
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,85.0,5.0,1.0,6.0,91
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,127.0,10.0,2.0,12.0,139
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,LA CISTERNA,10.0,2.0,1.0,3.0,13
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,LA FLORIDA,58.0,2.0,1.0,3.0,61
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,109.0,5.0,2.0,7.0,116
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,MAIPÚ,44.0,3.0,1.0,4.0,48
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,45.0,5.0,1.0,6.0,51
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,PROVIDENCIA,41.0,1.0,2.0,3.0,44
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,60.0,8.0,3.0,11.0,71
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,RECOLETA,137.0,16.0,3.0,19.0,156
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,SAN BERNARDO,20.0,1.0,1.0,2.0,22
M,65 A 69,PERÚ,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,397.0,28.0,30.0,58.0,455
M,65 A 69,PERÚ,2021,ARICA Y PARINACOTA,ARICA,94.0,20.0,2.0,22.0,116
M,65 A 69,PERÚ,2021,COQUIMBO,LA SERENA,7.0,2.0,1.0,3.0,10
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,CERRO NAVIA,37.0,3.0,1.0,4.0,41
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,CONCHALÍ,57.0,11.0,1.0,12.0,69
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,93.0,7.0,1.0,8.0,101
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,157.0,16.0,2.0,18.0,175
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,LA CISTERNA,16.0,2.0,2.0,4.0,20
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,134.0,12.0,1.0,13.0,147
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,LO BARNECHEA,74.0,7.0,1.0,8.0,82
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,52.0,5.0,1.0,6.0,58
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,PROVIDENCIA,39.0,2.0,1.0,3.0,42
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,69.0,13.0,3.0,16.0,85
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,RECOLETA,155.0,25.0,2.0,27.0,182
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,SAN BERNARDO,20.0,1.0,1.0,2.0,22
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,483.0,40.0,30.0,70.0,553
M,65 A 69,PERÚ,2021,METROPOLITANA DE SANTIAGO,VITACURA,47.0,2.0,1.0,3.0,50
M,65 A 69,PERÚ,2021,TARAPACÁ,IQUIQUE,100.0,11.0,1.0,12.0,112
M,65 A 69,PERÚ,2022,ARICA Y PARINACOTA,ARICA,94.0,18.0,1.0,19.0,113
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,CONCHALÍ,68.0,11.0,2.0,13.0,81
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,103.0,10.0,1.0,11.0,114
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,187.0,18.0,2.0,20.0,207
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,LA CISTERNA,17.0,2.0,1.0,3.0,20
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,LAS CONDES,150.0,13.0,1.0,14.0,164
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,LO BARNECHEA,86.0,12.0,1.0,13.0,99
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,LO PRADO,66.0,3.0,1.0,4.0,70
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,66.0,5.0,1.0,6.0,72
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,PROVIDENCIA,40.0,5.0,1.0,6.0,46
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,70.0,11.0,2.0,13.0,83
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,RECOLETA,170.0,28.0,1.0,29.0,199
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,SAN BERNARDO,25.0,2.0,1.0,3.0,28
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,578.0,48.0,25.0,73.0,651
M,65 A 69,PERÚ,2022,METROPOLITANA DE SANTIAGO,VITACURA,53.0,1.0,1.0,2.0,55
M,65 A 69,PERÚ,2022,TARAPACÁ,IQUIQUE,123.0,12.0,1.0,13.0,136
M,65 A 69,R. DOMINICANA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,4.0,5.0,4.0,9.0,13
M,65 A 69,R. DOMINICANA,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,6.0,2.0,4.0,6.0,12
M,65 A 69,R. DOMINICANA,2020,METROPOLITANA DE SANTIAGO,PROVIDENCIA,1.0,1.0,1.0,2.0,3
M,65 A 69,R. DOMINICANA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,7.0,1.0,2.0,3.0,10
M,65 A 69,R. DOMINICANA,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,7.0,2.0,1.0,3.0,10
M,65 A 69,R. DOMINICANA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,6.0,3.0,1.0,4.0,10
M,65 A 69,URUGUAY,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,2.0,1.0,4.0,5.0,7
M,65 A 69,URUGUAY,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,1.0,1.0,4.0,5.0,6
M,65 A 69,URUGUAY,2022,COQUIMBO,LA SERENA,2.0,2.0,1.0,3.0,5
M,65 A 69,VENEZUELA,2018,ANTOFAGASTA,ANTOFAGASTA,7.0,11.0,1.0,12.0,19
M,65 A 69,VENEZUELA,2018,COQUIMBO,LA SERENA,3.0,10.0,2.0,12.0,15
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,11.0,30.0,1.0,31.0,42
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,7.0,36.0,4.0,40.0,47
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,LA FLORIDA,12.0,21.0,3.0,24.0,36
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,LAS CONDES,28.0,22.0,5.0,27.0,55
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,MACUL,4.0,22.0,2.0,24.0,28
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,PROVIDENCIA,10.0,21.0,1.0,22.0,32
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,PUDAHUEL,1.0,5.0,2.0,7.0,8
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,PUENTE ALTO,6.0,16.0,1.0,17.0,23
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,QUILICURA,7.0,6.0,1.0,7.0,14
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,5.0,20.0,1.0,21.0,26
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,SAN MIGUEL,10.0,26.0,4.0,30.0,40
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,118.0,253.0,17.0,270.0,388
M,65 A 69,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,ÑUÑOA,31.0,52.0,4.0,56.0,87
M,65 A 69,VENEZUELA,2018,TARAPACÁ,IQUIQUE,2.0,7.0,2.0,9.0,11
M,65 A 69,VENEZUELA,2018,VALPARAÍSO,VIÑA DEL MAR,5.0,15.0,1.0,16.0,21
M,65 A 69,VENEZUELA,2019,ANTOFAGASTA,CALAMA,2.0,12.0,1.0,13.0,15
M,65 A 69,VENEZUELA,2019,BIOBÍO,CONCEPCIÓN,1.0,38.0,1.0,39.0,40
M,65 A 69,VENEZUELA,2019,COQUIMBO,COQUIMBO,1.0,9.0,1.0,10.0,11
M,65 A 69,VENEZUELA,2019,COQUIMBO,LA SERENA,5.0,12.0,2.0,14.0,19
M,65 A 69,VENEZUELA,2019,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,7.0,31.0,1.0,32.0,39
M,65 A 69,VENEZUELA,2019,MAULE,CURICÓ,4.0,21.0,1.0,22.0,26
M,65 A 69,VENEZUELA,2019,MAULE,TALCA,9.0,47.0,2.0,49.0,58
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,COLINA,1.0,12.0,1.0,13.0,14
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,11.0,94.0,4.0,98.0,109
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,14.0,103.0,5.0,108.0,122
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,LA FLORIDA,11.0,68.0,3.0,71.0,82
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,LAS CONDES,30.0,39.0,8.0,47.0,77
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,MAIPÚ,5.0,35.0,2.0,37.0,42
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,PROVIDENCIA,11.0,36.0,2.0,38.0,49
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,QUILICURA,5.0,19.0,2.0,21.0,26
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,7.0,43.0,2.0,45.0,52
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,SAN BERNARDO,1.0,22.0,2.0,24.0,25
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,SAN MIGUEL,10.0,107.0,7.0,114.0,124
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,138.0,571.0,46.0,617.0,755
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,VITACURA,8.0,5.0,1.0,6.0,14
M,65 A 69,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,ÑUÑOA,37.0,114.0,14.0,128.0,165
M,65 A 69,VENEZUELA,2019,TARAPACÁ,IQUIQUE,2.0,13.0,1.0,14.0,16
M,65 A 69,VENEZUELA,2019,VALPARAÍSO,VALPARAÍSO,7.0,17.0,1.0,18.0,25
M,65 A 69,VENEZUELA,2019,VALPARAÍSO,VIÑA DEL MAR,6.0,33.0,4.0,37.0,43
M,65 A 69,VENEZUELA,2020,ANTOFAGASTA,CALAMA,2.0,10.0,1.0,11.0,13
M,65 A 69,VENEZUELA,2020,COQUIMBO,COQUIMBO,1.0,15.0,1.0,16.0,17
M,65 A 69,VENEZUELA,2020,COQUIMBO,LA SERENA,5.0,21.0,2.0,23.0,28
M,65 A 69,VENEZUELA,2020,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,7.0,42.0,3.0,45.0,52
M,65 A 69,VENEZUELA,2020,MAULE,CURICÓ,3.0,32.0,2.0,34.0,37
M,65 A 69,VENEZUELA,2020,MAULE,TALCA,9.0,50.0,1.0,51.0,60
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,COLINA,1.0,17.0,1.0,18.0,19
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,13.0,134.0,2.0,136.0,149
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,16.0,146.0,3.0,149.0,165
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,LA FLORIDA,13.0,81.0,3.0,84.0,97
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,28.0,64.0,4.0,68.0,96
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,MACUL,8.0,73.0,1.0,74.0,82
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,PROVIDENCIA,13.0,50.0,1.0,51.0,64
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,QUILICURA,6.0,22.0,1.0,23.0,29
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,8.0,55.0,2.0,57.0,65
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,SAN BERNARDO,2.0,27.0,1.0,28.0,30
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,3.0,29.0,1.0,30.0,33
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,SAN MIGUEL,13.0,160.0,2.0,162.0,175
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,159.0,700.0,58.0,758.0,917
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,VITACURA,7.0,6.0,1.0,7.0,14
M,65 A 69,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,ÑUÑOA,32.0,150.0,11.0,161.0,193
M,65 A 69,VENEZUELA,2020,TARAPACÁ,IQUIQUE,1.0,20.0,3.0,23.0,24
M,65 A 69,VENEZUELA,2020,VALPARAÍSO,VALPARAÍSO,6.0,22.0,2.0,24.0,30
M,65 A 69,VENEZUELA,2020,VALPARAÍSO,VIÑA DEL MAR,10.0,45.0,4.0,49.0,59
M,65 A 69,VENEZUELA,2021,BIOBÍO,CONCEPCIÓN,1.0,57.0,2.0,59.0,60
M,65 A 69,VENEZUELA,2021,COQUIMBO,COQUIMBO,1.0,22.0,1.0,23.0,24
M,65 A 69,VENEZUELA,2021,COQUIMBO,LA SERENA,7.0,30.0,2.0,32.0,39
M,65 A 69,VENEZUELA,2021,LA ARAUCANÍA,TEMUCO,2.0,19.0,1.0,20.0,22
M,65 A 69,VENEZUELA,2021,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,9.0,64.0,3.0,67.0,76
M,65 A 69,VENEZUELA,2021,LOS LAGOS,PUERTO MONTT,2.0,56.0,5.0,61.0,63
M,65 A 69,VENEZUELA,2021,MAULE,CURICÓ,4.0,35.0,2.0,37.0,41
M,65 A 69,VENEZUELA,2021,MAULE,TALCA,10.0,54.0,1.0,55.0,65
